order_id,order_date,category,region,sales,quantity,discount,lead_time,cost,profit,current_stock,safety_stock,restock_needed,inventory_turnover_proxy,risk_score
ORD-1820,2023-02-12,Technology,West,4804.82,6,0.3,2,3585.127259945357,-221.75325994535703,19,3,No,240.24,-4.300000000000001
ORD-1821,2023-08-28,Furniture,East,3841.54,2,0.0,4,2796.6813430018897,1044.8586569981103,99,6,No,38.42,-26.9
ORD-1822,2023-04-21,Office Supplies,North,4290.51,1,0.3,7,2208.0247135592904,795.3322864407098,83,11,No,51.08,-20.0
ORD-1823,2023-09-06,Electronics,Central,3055.02,13,0.0,8,2300.7925008917077,754.2274991082927,37,12,No,80.4,-5.5
ORD-1824,2023-05-31,Technology,East,4193.5,14,0.1,3,2647.831349692768,1126.318650307232,24,5,No,167.74,-5.1
ORD-1825,2023-07-02,Electronics,South,3943.66,14,0.3,9,2376.9169855810846,383.64501441891525,46,14,No,83.91,-7.499999999999999
ORD-1826,2023-12-02,Furniture,North,1947.23,2,0.3,2,1292.8495493438331,70.2114506561669,16,3,No,114.54,-3.4
ORD-1827,2023-04-05,Electronics,West,2804.75,4,0.3,8,1479.241902258668,484.083097741332,77,12,No,35.96,-17.5
ORD-1828,2023-01-08,Electronics,North,4043.29,2,0.1,8,2939.4474279593182,699.5135720406818,27,12,No,144.4,-2.5
ORD-1829,2023-12-26,Technology,South,325.68,1,0.0,4,219.7462367522941,105.93376324770593,76,6,No,4.23,-20.0
ORD-1830,2023-07-03,Office Supplies,Central,4059.59,7,0.2,1,2257.0387874096027,990.6332125903972,18,2,No,213.66,-4.699999999999999
ORD-1831,2023-10-08,Electronics,Central,971.65,11,0.3,1,540.693745071678,139.46125492832198,95,2,No,10.12,-27.8
ORD-1832,2023-07-14,Office Supplies,Central,2621.95,11,0.0,2,1455.9022255972918,1166.047774402708,29,3,No,87.4,-7.299999999999999
ORD-1833,2023-12-18,Furniture,West,4060.55,12,0.1,9,2099.7133134322016,1554.7816865677985,81,14,No,49.52,-18.0
ORD-1834,2023-07-14,Electronics,East,1343.72,8,0.2,2,908.8109597169162,166.16504028308384,89,3,No,14.93,-25.3
ORD-1835,2023-06-04,Technology,East,1304.46,6,0.3,2,981.0901751211316,-67.96817512113154,35,3,No,36.24,-9.1
ORD-1836,2023-04-03,Furniture,North,2073.55,4,0.1,6,1047.6600264840652,818.534973515935,58,9,No,35.14,-13.2
ORD-1837,2023-06-09,Furniture,West,4483.75,14,0.1,7,2307.7923730669845,1727.5826269330155,9,11,Yes,448.38,2.1999999999999997
ORD-1838,2023-03-02,Technology,Central,102.17,6,0.2,7,68.64098175073158,13.095018249268415,17,11,No,5.68,-0.20000000000000018
ORD-1839,2023-05-02,Electronics,Central,4516.78,3,0.0,9,3368.834516551404,1147.945483448596,32,14,No,136.87,-3.3
ORD-1840,2023-02-20,Electronics,South,853.65,12,0.3,6,510.5011961801743,87.05380381982576,47,9,No,17.78,-9.9
ORD-1841,2023-10-04,Furniture,South,4951.42,8,0.3,8,2995.03631796336,470.9576820366401,93,12,No,52.67,-22.299999999999997
ORD-1842,2023-01-05,Electronics,Central,4778.75,10,0.0,11,3244.312247473815,1534.4377525261848,51,17,No,91.9,-7.6
ORD-1843,2023-04-02,Office Supplies,Central,2523.91,14,0.0,6,1469.5815958967976,1054.3284041032025,75,9,No,33.21,-18.3
ORD-1844,2023-06-19,Technology,West,2612.33,13,0.0,2,1327.017949886715,1285.3120501132848,42,3,No,60.75,-11.2
ORD-1845,2023-11-13,Office Supplies,East,2459.59,13,0.2,1,1772.3032132512517,195.36878674874865,71,2,No,34.16,-20.6
ORD-1846,2023-01-22,Electronics,South,3213.67,2,0.2,5,2210.024706716768,360.9112932832321,66,8,No,47.97,-16.3
ORD-1847,2023-11-22,Furniture,East,544.54,5,0.3,9,367.14346151773054,14.034538482269426,43,14,No,12.38,-6.6000000000000005
ORD-1848,2023-01-01,Technology,West,259.83,1,0.2,8,187.72853617078363,20.13546382921636,41,12,No,6.19,-6.699999999999999
ORD-1849,2023-05-13,Electronics,Central,382.74,6,0.1,4,268.9013552305483,75.56464476945172,90,6,No,4.21,-24.2
ORD-1850,2023-08-21,Electronics,East,2277.39,2,0.3,5,1279.357074317228,314.815925682772,12,8,No,175.18,-0.09999999999999964
ORD-1851,2023-01-12,Furniture,Central,1450.18,4,0.2,5,878.4382893968927,281.7057106031073,85,8,No,16.86,-22.0
ORD-1852,2023-12-12,Furniture,Central,3147.99,6,0.0,6,1693.0930394708685,1454.896960529131,56,9,No,55.23,-12.600000000000001
ORD-1853,2023-02-15,Office Supplies,North,4962.97,10,0.1,3,2674.8279385647625,1791.8450614352378,95,5,No,51.7,-26.4
ORD-1854,2023-02-03,Technology,East,1992.98,11,0.0,5,1400.7833795720967,592.1966204279033,37,8,No,52.45,-7.6
ORD-1855,2023-03-19,Technology,East,2911.82,8,0.3,2,2205.936689054133,-167.66268905413312,85,3,No,33.86,-24.1
ORD-1856,2023-08-06,Furniture,Central,2136.46,12,0.0,10,1685.2818968347906,451.1781031652095,46,15,No,45.46,-6.799999999999999
ORD-1857,2023-10-28,Office Supplies,West,4251.63,8,0.2,1,2927.264836616024,474.0391633839768,80,2,No,52.49,-23.3
ORD-1858,2023-03-14,Technology,North,4520.96,11,0.2,11,2510.174415658586,1106.593584341414,31,17,No,141.28,-1.5999999999999996
ORD-1859,2023-10-09,Furniture,Central,4399.04,6,0.3,1,2338.9480286931,740.3799713069006,12,2,No,338.39,-2.8999999999999995
ORD-1860,2023-09-06,Electronics,South,4874.42,4,0.0,10,3625.863109803461,1248.556890196539,27,15,No,174.09,-1.0999999999999996
ORD-1861,2023-02-16,Technology,South,234.84,8,0.3,7,158.19455127251467,6.1934487274853325,68,11,No,3.4,-15.5
ORD-1862,2023-05-01,Office Supplies,North,4215.1,13,0.0,2,2889.3899576224794,1325.710042377521,97,3,No,43.01,-27.7
ORD-1863,2023-08-02,Office Supplies,West,3783.68,8,0.1,4,2778.880742793825,626.4312572061745,24,6,No,151.35,-4.3999999999999995
ORD-1864,2023-08-27,Office Supplies,Central,1220.6,10,0.2,5,867.8260552510691,108.65394474893084,20,8,No,58.12,-2.5
ORD-1865,2023-02-25,Electronics,East,4785.97,14,0.3,7,3591.0926493265083,-240.913649326508,21,11,No,217.54,-1.4000000000000004
ORD-1866,2023-12-16,Technology,North,826.07,1,0.1,2,426.9659862649725,316.4970137350275,84,3,No,9.72,-23.8
ORD-1867,2023-04-17,Technology,West,3429.79,4,0.1,6,2484.0466414120383,602.7643585879616,23,9,No,142.91,-2.7
ORD-1868,2023-11-15,Electronics,East,1201.96,4,0.3,1,907.7872940572598,-66.41529405725981,12,2,No,92.46,-2.8999999999999995
ORD-1869,2023-02-17,Technology,South,2213.77,7,0.3,7,1296.9161518828828,252.7228481171172,42,11,No,51.48,-7.7
ORD-1870,2023-03-02,Electronics,South,3623.88,14,0.1,9,2508.2112201836007,753.2807798163993,42,14,No,84.28,-6.3
ORD-1871,2023-12-03,Electronics,East,2860.29,14,0.0,5,1699.7233828716758,1160.5666171283242,57,8,No,49.32,-13.599999999999998
ORD-1872,2023-01-26,Electronics,North,2194.76,11,0.1,5,1728.1349733619095,247.1490266380907,97,8,No,22.4,-25.599999999999998
ORD-1873,2023-10-19,Office Supplies,South,1699.06,7,0.3,4,866.56659649468,322.77540350532,94,6,No,17.88,-25.4
ORD-1874,2023-09-14,Technology,Central,4214.33,13,0.1,3,2840.196512665161,952.7004873348388,35,5,No,117.06,-8.4
ORD-1875,2023-01-08,Electronics,East,804.69,11,0.0,9,442.5401217825823,362.1498782174178,48,14,No,16.42,-8.099999999999998
ORD-1876,2023-04-23,Technology,East,2207.5,8,0.2,5,1575.417830878573,190.58216912142663,64,8,No,33.96,-15.7
ORD-1877,2023-12-21,Office Supplies,South,4528.41,11,0.2,8,2503.155995500771,1119.5720044992288,80,12,No,55.91,-18.4
ORD-1878,2023-09-10,Electronics,North,4244.66,5,0.1,9,2422.0665749348445,1398.1274250651554,21,14,No,192.94,0.0
ORD-1879,2023-06-29,Furniture,Central,2064.61,7,0.0,5,1338.509876057955,726.1001239420452,83,8,No,24.58,-21.4
ORD-1880,2023-07-26,Office Supplies,North,3839.23,8,0.2,10,2973.2935355229542,98.09046447704576,77,15,No,49.22,-16.099999999999998
ORD-1881,2023-10-30,Furniture,West,4133.49,9,0.1,9,2329.280772038974,1390.8602279610252,43,14,No,93.94,-6.6000000000000005
ORD-1882,2023-05-07,Technology,West,4455.55,3,0.1,2,2420.57558782783,1589.41941217217,46,3,No,94.8,-12.399999999999999
ORD-1883,2023-02-25,Technology,South,2768.08,3,0.0,9,2014.312576615552,753.7674233844482,52,14,No,52.23,-9.3
ORD-1884,2023-08-02,Office Supplies,South,1101.86,4,0.3,11,716.4137913692394,54.88820863076052,16,17,Yes,64.82,2.8999999999999995
ORD-1885,2023-01-14,Technology,South,1351.01,5,0.1,4,1045.0542414036693,170.85475859633073,93,6,No,14.37,-25.099999999999998
ORD-1886,2023-01-28,Furniture,West,1548.9,10,0.3,6,842.577386275464,241.652613724536,22,9,No,67.34,-2.4000000000000004
ORD-1887,2023-03-19,Electronics,North,3009.63,1,0.3,6,2088.016189403679,18.724810596320932,83,9,No,35.83,-20.7
ORD-1888,2023-08-04,Electronics,North,260.77,7,0.2,6,148.60336848260263,60.01263151739735,10,9,No,23.71,1.1999999999999993
ORD-1889,2023-12-31,Electronics,South,3216.61,9,0.3,2,1759.5761487215448,492.0508512784554,47,3,No,67.01,-12.7
ORD-1890,2023-06-03,Office Supplies,Central,1885.34,8,0.0,7,1329.2190440717825,556.1209559282174,39,11,No,47.13,-6.8
ORD-1891,2023-01-14,Technology,North,1546.68,5,0.2,6,1048.812038376132,188.53196162386803,58,9,No,26.21,-13.2
ORD-1892,2023-07-06,Furniture,West,4409.53,14,0.2,11,3203.295296741735,324.3287032582648,66,17,No,65.81,-12.100000000000001
ORD-1893,2023-11-08,Technology,East,2354.01,14,0.2,1,1395.5483998740233,487.6596001259769,73,2,No,31.81,-21.2
ORD-1894,2023-01-07,Technology,East,565.76,4,0.1,2,358.9133332944364,150.27066670556363,86,3,No,6.5,-24.400000000000002
ORD-1895,2023-01-03,Technology,East,4151.06,12,0.1,7,2580.4711770244444,1155.482822975556,20,11,No,197.67,-1.1000000000000005
ORD-1896,2023-04-21,Electronics,Central,333.44,7,0.3,1,265.16043725949834,-31.752437259498336,12,2,No,25.65,-2.8999999999999995
ORD-1897,2023-08-26,Furniture,South,3661.07,5,0.2,1,2151.5181664149613,777.3378335850388,93,2,No,38.95,-27.2
ORD-1898,2023-12-29,Furniture,West,3892.14,7,0.2,1,2290.310989817696,823.4010101823045,94,2,No,40.97,-27.5
ORD-1899,2023-08-27,Technology,Central,1827.75,12,0.0,8,1108.2826466059462,719.4673533940538,90,12,No,20.09,-21.4
ORD-1900,2023-10-01,Electronics,West,4141.46,1,0.3,4,2772.2031411701846,126.81885882981555,35,6,No,115.04,-7.7
ORD-1901,2023-10-21,Electronics,West,2626.73,1,0.0,4,1512.200116611972,1114.529883388028,14,6,No,175.12,-1.4000000000000004
ORD-1902,2023-08-15,Furniture,South,2370.14,10,0.3,2,1835.87958978716,-176.78158978715987,60,3,No,38.85,-16.6
ORD-1903,2023-01-15,Electronics,East,322.48,14,0.3,11,186.9434842874218,38.79251571257822,80,17,No,3.98,-16.3
ORD-1904,2023-07-11,Electronics,South,1521.14,13,0.1,11,1169.3683425716424,199.65765742835768,96,17,No,15.68,-21.099999999999998
ORD-1905,2023-04-29,Electronics,Central,4661.95,3,0.1,11,2475.6936718901584,1720.0613281098415,74,17,No,62.16,-14.5
ORD-1906,2023-01-28,Office Supplies,Central,2019.94,14,0.0,1,1407.8351795255462,612.1048204744538,24,2,No,80.8,-6.499999999999999
ORD-1907,2023-07-21,Technology,Central,2778.83,11,0.3,10,2145.522570460523,-200.3415704605233,9,15,Yes,277.88,4.300000000000001
ORD-1908,2023-02-08,Furniture,South,2706.91,2,0.2,9,1490.4918626883652,675.0361373116347,27,14,No,96.68,-1.7999999999999998
ORD-1909,2023-09-30,Furniture,West,2993.11,2,0.1,7,2366.0477322628044,327.7512677371957,13,11,No,213.79,0.9999999999999996
ORD-1910,2023-08-19,Office Supplies,West,400.52,7,0.2,4,254.67665305408624,65.73934694591377,62,6,No,6.36,-15.799999999999997
ORD-1911,2023-03-27,Technology,North,1874.66,12,0.0,6,1469.1982855570154,405.4617144429847,63,9,No,29.29,-14.7
ORD-1912,2023-05-06,Furniture,Central,3643.33,10,0.1,2,2561.428630867598,717.568369132402,97,3,No,37.18,-27.7
ORD-1913,2023-10-27,Electronics,West,1082.75,2,0.1,7,639.3379550066765,335.1370449933236,84,11,No,12.74,-20.3
ORD-1914,2023-01-25,Furniture,North,1097.53,11,0.3,2,610.7653010516815,157.50569894831852,58,3,No,18.6,-15.999999999999998
ORD-1915,2023-05-25,Electronics,West,149.44,4,0.0,10,88.33704959236366,61.10295040763634,50,15,No,2.93,-8.0
ORD-1916,2023-01-13,Office Supplies,Central,2243.66,2,0.3,8,1184.4398321398878,386.1221678601121,26,12,No,83.1,-2.2
ORD-1917,2023-07-31,Electronics,East,4425.4,6,0.1,8,2403.701989476732,1579.1580105232683,68,12,No,64.14,-14.799999999999999
ORD-1918,2023-01-25,Furniture,Central,354.31,8,0.0,1,188.27967218574847,166.03032781425148,12,2,No,27.25,-2.8999999999999995
ORD-1919,2023-03-09,Furniture,South,1036.48,10,0.1,8,649.751757265175,283.080242734825,24,12,No,41.46,-1.5999999999999996
ORD-1920,2023-03-08,Furniture,West,1619.41,4,0.0,2,1196.2152734885894,423.1947265114106,55,3,No,28.92,-15.1
ORD-1921,2023-08-21,Office Supplies,West,3685.45,5,0.1,6,1999.0436059659835,1317.8613940340165,82,9,No,44.4,-20.4
ORD-1922,2023-04-19,Office Supplies,South,3239.11,4,0.2,1,1746.1916654878537,845.0963345121465,43,2,No,73.62,-12.200000000000001
ORD-1923,2023-05-26,Technology,South,2138.13,3,0.2,5,1481.785421949447,228.71857805055305,41,8,No,50.91,-8.799999999999999
ORD-1924,2023-04-21,Furniture,East,3819.44,5,0.3,11,2135.658570594433,537.9494294055667,54,17,No,69.44,-8.5
ORD-1925,2023-08-16,Electronics,West,3087.19,14,0.2,7,1633.9972200649097,835.7547799350905,38,11,No,79.16,-6.500000000000001
ORD-1926,2023-04-21,Office Supplies,West,4490.6,9,0.1,10,2470.0750675869904,1571.46493241301,79,15,No,56.13,-16.7
ORD-1927,2023-02-03,Furniture,East,4108.33,8,0.1,1,3192.66302168673,504.83397831326926,37,2,No,108.11,-10.4
ORD-1928,2023-04-21,Furniture,North,1338.79,8,0.2,2,999.328249551271,71.70375044872895,35,3,No,37.19,-9.1
ORD-1929,2023-09-21,Office Supplies,East,1430.05,8,0.3,7,866.9240082187707,134.11099178122925,58,11,No,24.24,-12.5
ORD-1930,2023-08-24,Technology,Central,714.25,12,0.2,6,497.6509949190772,73.74900508092284,48,9,No,14.58,-10.2
ORD-1931,2023-03-24,Office Supplies,West,1751.13,8,0.0,3,1157.8168651290937,593.3131348709067,38,5,No,44.9,-9.3
ORD-1932,2023-02-11,Office Supplies,South,4997.77,7,0.0,10,3514.1183990915765,1483.651600908424,75,15,No,65.76,-15.5
ORD-1933,2023-04-11,Electronics,Central,2088.18,8,0.0,2,1471.7520741449052,616.4279258550946,66,3,No,31.17,-18.400000000000002
ORD-1934,2023-01-06,Electronics,West,1180.39,11,0.2,10,812.8404032109996,131.47159678900044,27,15,No,42.16,-1.0999999999999996
ORD-1935,2023-06-29,Technology,East,3836.17,14,0.2,4,2224.32802608253,844.6079739174701,50,6,No,75.22,-12.2
ORD-1936,2023-10-09,Furniture,Central,2758.11,8,0.2,3,1411.330199751041,795.1578002489591,60,5,No,45.21,-15.9
ORD-1937,2023-11-16,Office Supplies,West,833.05,13,0.0,7,530.377972321058,302.672027678942,11,11,Yes,69.42,1.5999999999999996
ORD-1938,2023-08-14,Technology,North,1965.38,14,0.3,8,1508.0206760480246,-132.25467604802452,93,12,No,20.91,-22.299999999999997
ORD-1939,2023-11-11,Electronics,North,2130.9,8,0.1,2,1429.5125124531703,488.29748754682976,65,3,No,32.29,-18.1
ORD-1940,2023-12-31,Office Supplies,South,3793.77,12,0.2,10,2844.2550486832342,190.76095131676573,7,15,Yes,474.22,4.9
ORD-1941,2023-08-17,Furniture,West,201.29,10,0.3,7,160.52621919839967,-19.623219198399678,42,11,No,4.68,-7.7
ORD-1942,2023-10-16,Electronics,North,1418.2,7,0.1,8,778.7121502126711,497.6678497873289,88,12,No,15.93,-20.799999999999997
ORD-1943,2023-05-30,Electronics,East,2636.22,12,0.1,6,1865.213414357663,507.3845856423368,38,9,No,67.6,-7.200000000000001
ORD-1944,2023-10-04,Electronics,West,1417.35,1,0.1,6,995.387999005119,280.2270009948809,48,9,No,28.93,-10.2
ORD-1945,2023-07-17,Technology,East,3179.33,4,0.3,10,2524.3455257348783,-298.8145257348783,34,15,No,90.84,-3.1999999999999993
ORD-1946,2023-03-11,Furniture,East,2461.15,13,0.3,1,1958.2883739103809,-235.48337391038055,21,2,No,111.87,-5.6
ORD-1947,2023-04-22,Office Supplies,North,1872.38,13,0.0,4,1321.9069897060078,550.4730102939923,63,6,No,29.26,-16.099999999999998
ORD-1948,2023-01-04,Technology,West,4751.12,4,0.3,1,2722.792933144733,602.9910668552668,14,2,No,316.74,-3.5
ORD-1949,2023-12-16,Technology,Central,3197.58,5,0.3,4,2364.8238530668923,-126.51785306689226,88,6,No,35.93,-23.599999999999998
ORD-1950,2023-11-27,Technology,North,736.71,10,0.3,2,392.0098300393842,123.68716996061582,22,3,No,32.03,-5.199999999999999
ORD-1951,2023-11-14,Electronics,North,2844.45,6,0.1,11,2088.4230407252967,471.5819592747032,49,17,No,56.89,-7.0
ORD-1952,2023-12-16,Furniture,West,3925.59,4,0.2,5,3034.712040894354,105.75995910564632,95,8,No,40.89,-25.0
ORD-1953,2023-04-05,Technology,West,3571.6,2,0.0,10,2195.998325826483,1375.601674173517,63,15,No,55.81,-11.899999999999999
ORD-1954,2023-06-01,Office Supplies,East,943.24,6,0.2,9,650.0721306919523,104.51986930804765,66,14,No,14.08,-13.5
ORD-1955,2023-11-07,Furniture,West,4864.86,8,0.2,11,3060.2052515005694,831.6827484994303,63,17,No,76.01,-11.2
ORD-1956,2023-05-17,Office Supplies,East,2299.19,8,0.3,10,1451.5465110334464,157.88648896655366,53,15,No,42.58,-8.899999999999999
ORD-1957,2023-09-04,Furniture,North,879.22,7,0.0,3,521.4752879364925,357.7447120635076,67,5,No,12.93,-18.0
ORD-1958,2023-08-31,Office Supplies,South,982.96,6,0.2,8,716.2228795153554,70.1451204846446,91,12,No,10.68,-21.700000000000003
ORD-1959,2023-01-31,Electronics,Central,581.35,2,0.2,3,453.9488736734594,11.131126326540624,36,5,No,15.71,-8.7
ORD-1960,2023-02-09,Technology,North,4037.24,7,0.0,6,3158.0310996807207,879.2089003192791,14,9,No,269.15,-8.881784197001252e-16
ORD-1961,2023-08-17,Office Supplies,West,697.95,11,0.3,4,385.571579333538,102.993420666462,15,6,No,43.62,-1.7000000000000002
ORD-1962,2023-02-05,Furniture,Central,713.11,12,0.2,8,543.6915332019782,26.796466798021758,74,12,No,9.51,-16.6
ORD-1963,2023-08-11,Technology,South,4267.31,14,0.1,11,3077.709569294912,762.8694307050885,66,17,No,63.69,-12.100000000000001
ORD-1964,2023-01-06,Technology,South,1788.56,14,0.2,6,1029.9444584135872,400.9035415864128,51,9,No,34.4,-11.1
ORD-1965,2023-11-18,Furniture,East,251.2,5,0.1,8,130.67056842976535,95.40943157023464,38,12,No,6.44,-5.800000000000001
ORD-1966,2023-08-08,Office Supplies,Central,354.29,6,0.3,1,205.6296255053399,42.37337449466011,21,2,No,16.1,-5.6
ORD-1967,2023-03-16,Electronics,East,796.64,10,0.2,6,616.3304709248904,20.98152907510959,58,9,No,13.5,-13.2
ORD-1968,2023-01-04,Electronics,North,1145.63,8,0.0,1,790.4315455962532,355.1984544037469,80,2,No,14.14,-23.3
ORD-1969,2023-12-01,Office Supplies,Central,3359.22,14,0.0,1,2406.2643713944044,952.9556286055954,89,2,No,37.32,-26.0
ORD-1970,2023-05-14,Technology,North,870.9,8,0.2,8,502.6361947742735,194.08380522572645,44,12,No,19.35,-7.6
ORD-1971,2023-04-28,Technology,East,682.48,3,0.3,7,488.5304085250111,-10.79440852501105,23,11,No,28.44,-2.0
ORD-1972,2023-04-04,Technology,Central,3847.12,12,0.3,3,1956.0160427695776,736.9679572304221,71,5,No,53.43,-19.200000000000003
ORD-1973,2023-03-03,Technology,East,3388.17,12,0.0,6,2075.5807572323256,1312.5892427676745,86,9,No,38.94,-21.6
ORD-1974,2023-07-13,Office Supplies,Central,2233.09,14,0.2,9,1536.4239905289185,250.04800947108163,57,14,No,38.5,-10.799999999999997
ORD-1975,2023-12-01,Technology,East,2791.62,7,0.3,7,1518.163828288938,435.9701717110619,68,11,No,40.46,-15.5
ORD-1976,2023-07-22,Furniture,South,1628.72,1,0.0,3,1216.4927145319634,412.2272854680366,87,5,No,18.51,-24.0
ORD-1977,2023-01-26,Technology,East,2464.25,1,0.1,6,1405.877763429181,811.9472365708191,51,9,No,47.39,-11.1
ORD-1978,2023-06-22,Electronics,South,2582.7,7,0.2,11,1796.74392902286,269.4160709771397,10,17,Yes,234.79,4.699999999999999
ORD-1979,2023-10-27,Technology,East,1997.46,10,0.1,4,1241.5395253225554,556.1744746774447,20,6,No,95.12,-3.2
ORD-1980,2023-05-13,Office Supplies,Central,4542.2,9,0.1,3,3083.3047658135706,1004.6752341864292,76,5,No,58.99,-20.700000000000003
ORD-1981,2023-11-22,Electronics,Central,178.7,7,0.3,9,95.11042412643576,29.97957587356424,22,14,No,7.77,-0.2999999999999998
ORD-1982,2023-04-28,Office Supplies,Central,3932.64,10,0.3,10,1986.273586045113,766.574413954887,56,15,No,68.99,-9.8
ORD-1983,2023-11-20,Office Supplies,West,709.48,5,0.3,2,548.3353309813328,-51.69933098133282,52,3,No,13.39,-14.2
ORD-1984,2023-10-02,Electronics,North,4007.98,8,0.2,1,2328.191504761608,878.192495238392,47,2,No,83.5,-13.4
ORD-1985,2023-07-31,Office Supplies,Central,3117.97,2,0.1,2,2325.7034913078164,480.46950869218335,43,3,No,70.86,-11.5
ORD-1986,2023-08-13,Office Supplies,South,4232.06,9,0.2,7,3384.8231297849143,0.8248702150859799,53,11,No,78.37,-11.0
ORD-1987,2023-01-20,Technology,Central,577.82,6,0.3,10,325.5607628490793,78.91323715092074,16,15,No,33.99,2.2
ORD-1988,2023-04-23,Furniture,West,2839.01,13,0.1,1,1645.3517157780875,909.7572842219126,14,2,No,189.27,-3.5
ORD-1989,2023-05-20,Office Supplies,South,2555.33,9,0.2,6,1785.8126503409471,258.4513496590528,75,9,No,33.62,-18.3
ORD-1990,2023-02-16,Office Supplies,West,3560.35,2,0.2,7,2811.375513860097,36.90448613990304,59,11,No,59.34,-12.8
ORD-1991,2023-01-01,Office Supplies,South,2718.02,3,0.0,9,2105.770514400822,612.2494855991781,5,14,Yes,453.0,4.8
ORD-1992,2023-03-31,Technology,East,2749.6,12,0.2,8,1789.6119589916998,410.06804100830016,53,12,No,50.92,-10.299999999999999
ORD-1993,2023-05-22,Furniture,North,2205.02,8,0.3,6,1628.4802225531234,-84.96622255312343,40,9,No,53.78,-7.800000000000001
ORD-1994,2023-11-16,Electronics,North,1613.29,1,0.2,3,872.3442282042619,418.2877717957381,25,5,No,62.05,-5.4
ORD-1995,2023-02-07,Technology,West,2463.1,10,0.1,8,1953.8083974538708,262.98160254612907,41,12,No,58.65,-6.699999999999999
ORD-1996,2023-10-20,Technology,North,680.61,7,0.2,7,537.2095363851699,7.278463614830059,28,11,No,23.47,-3.500000000000001
ORD-1997,2023-05-19,Furniture,West,4811.42,7,0.0,3,2642.0406347557,2169.3793652443,59,5,No,80.19,-15.6
ORD-1998,2023-12-22,Furniture,West,3600.61,13,0.1,9,2123.7367692191942,1116.8122307808055,29,14,No,120.02,-2.3999999999999995
ORD-1999,2023-11-29,Technology,West,4767.09,1,0.1,2,2526.77936611936,1763.60163388064,11,3,No,397.26,-1.9
